case_id,no_dev_total,no_constr_total,dev_fitness
STNR001287,7,1565,0.9955271565495207
STNR001288,7,1565,0.9955271565495207
STNR001289,15,1565,0.9904153354632588
STNR001290,11,1565,0.9929712460063898
STNR001291,7,1565,0.9955271565495207
STNR001292,10,1565,0.9936102236421726
STNR001293,7,1565,0.9955271565495207
STNR001294,8,1565,0.994888178913738
STNR001295,8,1565,0.994888178913738
STNR001296,13,1565,0.9916932907348243
STNR001297,18,1565,0.9884984025559106
STNR001298,11,1565,0.9929712460063898
STNR001299,7,1565,0.9955271565495207
STNR001300,10,1565,0.9936102236421726
STNR001301,11,1565,0.9929712460063898
STNR001302,12,1565,0.9923322683706071
STNR001303,12,1565,0.9923322683706071
STNR001304,5,1565,0.9968051118210862
STNR001305,4,1565,0.997444089456869
STNR001306,11,1565,0.9929712460063898
STNR001307,11,1565,0.9929712460063898
STNR001308,10,1565,0.9936102236421726
STNR001309,6,1565,0.9961661341853035
STNR001310,4,1565,0.997444089456869
STNR001311,4,1565,0.997444089456869
STNR001312,20,1565,0.9872204472843451
STNR001313,4,1565,0.997444089456869
STNR001314,7,1565,0.9955271565495207
STNR001315,4,1565,0.997444089456869
STNR001316,5,1565,0.9968051118210862
STNR001317,5,1565,0.9968051118210862
STNR001318,7,1565,0.9955271565495207
STNR001319,4,1565,0.997444089456869
STNR001320,4,1565,0.997444089456869
STNR001321,8,1565,0.994888178913738
STNR001322,5,1565,0.9968051118210862
STNR001323,4,1565,0.997444089456869
STNR001324,4,1565,0.997444089456869
STNR001325,11,1565,0.9929712460063898
STNR001326,10,1565,0.9936102236421726
STNR001327,9,1565,0.9942492012779552
STNR001328,10,1565,0.9936102236421726
STNR001329,5,1565,0.9968051118210862
STNR001330,7,1565,0.9955271565495207
STNR001331,5,1565,0.9968051118210862
STNR001332,8,1565,0.994888178913738
STNR001333,3,1565,0.9980830670926517
STNR001334,3,1565,0.9980830670926517
STNR001335,7,1565,0.9955271565495207
STNR001336,3,1565,0.9980830670926517
STNR001337,5,1565,0.9968051118210862
STNR001338,3,1565,0.9980830670926517
STNR001339,10,1565,0.9936102236421726
STNR001340,16,1565,0.9897763578274761
STNR001341,4,1565,0.997444089456869
STNR001342,4,1565,0.997444089456869
STNR001343,10,1565,0.9936102236421726
STNR001344,11,1565,0.9929712460063898
STNR001345,9,1565,0.9942492012779552
STNR001346,4,1565,0.997444089456869
STNR001347,3,1565,0.9980830670926517
STNR001348,3,1565,0.9980830670926517
STNR001349,3,1565,0.9980830670926517
STNR001350,6,1565,0.9961661341853035
STNR001351,3,1565,0.9980830670926517
STNR001352,3,1565,0.9980830670926517
STNR001353,3,1565,0.9980830670926517
STNR001354,3,1565,0.9980830670926517
STNR001355,5,1565,0.9968051118210862
STNR001356,5,1565,0.9968051118210862
STNR001357,9,1565,0.9942492012779552
STNR001358,4,1565,0.997444089456869
STNR001359,7,1565,0.9955271565495207
STNR001360,7,1565,0.9955271565495207
STNR001361,9,1565,0.9942492012779552
STNR001362,7,1565,0.9955271565495207
STNR001363,4,1565,0.997444089456869
STNR001364,10,1565,0.9936102236421726
STNR001365,5,1565,0.9968051118210862
STNR001366,3,1565,0.9980830670926517
STNR001367,6,1565,0.9961661341853035
STNR001368,11,1565,0.9929712460063898
STNR001369,10,1565,0.9936102236421726
STNR001370,11,1565,0.9929712460063898
STNR001371,10,1565,0.9936102236421726
STNR001372,15,1565,0.9904153354632588
STNR001373,11,1565,0.9929712460063898
STNR001374,3,1565,0.9980830670926517
STNR001375,3,1565,0.9980830670926517
STNR001376,16,1565,0.9897763578274761
STNR001377,8,1565,0.994888178913738
STNR001378,5,1565,0.9968051118210862
STNR001379,9,1565,0.9942492012779552
STNR001380,3,1565,0.9980830670926517
STNR001381,3,1565,0.9980830670926517
STNR001382,11,1565,0.9929712460063898
STNR001383,9,1565,0.9942492012779552
STNR001384,8,1565,0.994888178913738
STNR001385,14,1565,0.9910543130990416
STNR001386,6,1565,0.9961661341853035
STNR001387,3,1565,0.9980830670926517
STNR001388,4,1565,0.997444089456869
STNR001389,4,1565,0.997444089456869
STNR001390,7,1565,0.9955271565495207
STNR001391,15,1565,0.9904153354632588
STNR001392,12,1565,0.9923322683706071
STNR001393,3,1565,0.9980830670926517
STNR001394,5,1565,0.9968051118210862
STNR001395,5,1565,0.9968051118210862
STNR001396,3,1565,0.9980830670926517
STNR001397,3,1565,0.9980830670926517
STNR001398,3,1565,0.9980830670926517
STNR001399,3,1565,0.9980830670926517
STNR001400,3,1565,0.9980830670926517
STNR001401,3,1565,0.9980830670926517
STNR001402,4,1565,0.997444089456869
STNR001403,4,1565,0.997444089456869
STNR001404,4,1565,0.997444089456869
STNR001405,6,1565,0.9961661341853035
STNR001406,3,1565,0.9980830670926517
STNR001407,3,1565,0.9980830670926517
STNR001408,3,1565,0.9980830670926517
STNR001409,10,1565,0.9936102236421726
STNR001410,3,1565,0.9980830670926517
STNR001411,9,1565,0.9942492012779552
STNR001412,8,1565,0.994888178913738
STNR001413,3,1565,0.9980830670926517
STNR001414,12,1565,0.9923322683706071
STNR001415,7,1565,0.9955271565495207
STNR001416,13,1565,0.9916932907348243
STNR001417,12,1565,0.9923322683706071
STNR001418,5,1565,0.9968051118210862
STNR001419,12,1565,0.9923322683706071
STNR001420,9,1565,0.9942492012779552
STNR001421,15,1565,0.9904153354632588
STNR001422,3,1565,0.9980830670926517
STNR001423,4,1565,0.997444089456869
STNR001424,3,1565,0.9980830670926517
STNR001425,5,1565,0.9968051118210862
STNR001426,6,1565,0.9961661341853035
STNR001427,3,1565,0.9980830670926517
STNR001428,10,1565,0.9936102236421726
STNR001429,5,1565,0.9968051118210862
STNR001430,6,1565,0.9961661341853035
STNR001431,6,1565,0.9961661341853035
STNR001432,8,1565,0.994888178913738
STNR001433,3,1565,0.9980830670926517
STNR001434,5,1565,0.9968051118210862
STNR001435,3,1565,0.9980830670926517
STNR001436,6,1565,0.9961661341853035
STNR001437,7,1565,0.9955271565495207
STNR001438,6,1565,0.9961661341853035
STNR001439,7,1565,0.9955271565495207
STNR001440,3,1565,0.9980830670926517
STNR001441,5,1565,0.9968051118210862
STNR001442,8,1565,0.994888178913738
STNR001443,4,1565,0.997444089456869
STNR001444,7,1565,0.9955271565495207
STNR001445,7,1565,0.9955271565495207
STNR001446,4,1565,0.997444089456869
STNR001447,5,1565,0.9968051118210862
STNR001448,3,1565,0.9980830670926517
STNR001449,11,1565,0.9929712460063898
STNR001450,3,1565,0.9980830670926517
STNR001451,3,1565,0.9980830670926517
STNR001452,3,1565,0.9980830670926517
STNR001453,9,1565,0.9942492012779552
STNR001454,9,1565,0.9942492012779552
STNR001455,9,1565,0.9942492012779552
STNR001456,5,1565,0.9968051118210862
STNR001457,7,1565,0.9955271565495207
STNR001458,11,1565,0.9929712460063898
STNR001459,7,1565,0.9955271565495207
STNR001460,3,1565,0.9980830670926517
STNR001461,3,1565,0.9980830670926517
STNR001462,5,1565,0.9968051118210862
STNR001463,3,1565,0.9980830670926517
STNR001464,3,1565,0.9980830670926517
STNR001465,3,1565,0.9980830670926517
STNR001466,4,1565,0.997444089456869
STNR001467,3,1565,0.9980830670926517
STNR001468,3,1565,0.9980830670926517
STNR001469,5,1565,0.9968051118210862
STNR001470,8,1565,0.994888178913738
STNR001471,3,1565,0.9980830670926517
STNR001472,3,1565,0.9980830670926517
STNR001473,14,1565,0.9910543130990416
STNR001474,3,1565,0.9980830670926517
STNR001475,3,1565,0.9980830670926517
STNR001476,4,1565,0.997444089456869
STNR001477,4,1565,0.997444089456869
STNR001478,4,1565,0.997444089456869
STNR001479,3,1565,0.9980830670926517
STNR001480,3,1565,0.9980830670926517
STNR001481,5,1565,0.9968051118210862
STNR001482,4,1565,0.997444089456869
STNR001483,3,1565,0.9980830670926517
STNR001484,3,1565,0.9980830670926517
STNR001485,5,1565,0.9968051118210862
STNR001486,4,1565,0.997444089456869
STNR001487,5,1565,0.9968051118210862
STNR001488,5,1565,0.9968051118210862
STNR001489,6,1565,0.9961661341853035
STNR001490,3,1565,0.9980830670926517
STNR001491,5,1565,0.9968051118210862
STNR001492,7,1565,0.9955271565495207
STNR001493,10,1565,0.9936102236421726
STNR001494,7,1565,0.9955271565495207
STNR001495,5,1565,0.9968051118210862
STNR001496,5,1565,0.9968051118210862
STNR001497,3,1565,0.9980830670926517
STNR001498,5,1565,0.9968051118210862
STNR001499,5,1565,0.9968051118210862
STNR001500,6,1565,0.9961661341853035
STNR001501,8,1565,0.994888178913738
STNR001502,7,1565,0.9955271565495207
STNR001503,7,1565,0.9955271565495207
STNR001504,7,1565,0.9955271565495207
STNR001505,6,1565,0.9961661341853035
STNR001506,7,1565,0.9955271565495207
STNR001507,3,1565,0.9980830670926517
STNR001508,9,1565,0.9942492012779552
STNR001509,9,1565,0.9942492012779552
STNR001510,3,1565,0.9980830670926517
STNR001511,6,1565,0.9961661341853035
STNR001512,8,1565,0.994888178913738
STNR001513,7,1565,0.9955271565495207
STNR001514,3,1565,0.9980830670926517
STNR001515,4,1565,0.997444089456869
STNR001516,7,1565,0.9955271565495207
STNR001517,8,1565,0.994888178913738
STNR001518,14,1565,0.9910543130990416
STNR001519,3,1565,0.9980830670926517
STNR001520,9,1565,0.9942492012779552
STNR001521,6,1565,0.9961661341853035
STNR001522,4,1565,0.997444089456869
STNR001523,7,1565,0.9955271565495207
STNR001524,5,1565,0.9968051118210862
STNR001525,8,1565,0.994888178913738
STNR001526,5,1565,0.9968051118210862
STNR001527,5,1565,0.9968051118210862
STNR001528,3,1565,0.9980830670926517
STNR001529,11,1565,0.9929712460063898
STNR001530,7,1565,0.9955271565495207
STNR001531,11,1565,0.9929712460063898
STNR001532,3,1565,0.9980830670926517
STNR001533,3,1565,0.9980830670926517
STNR001534,6,1565,0.9961661341853035
STNR001535,9,1565,0.9942492012779552
STNR001536,6,1565,0.9961661341853035
STNR001537,5,1565,0.9968051118210862
STNR001538,9,1565,0.9942492012779552
STNR001539,3,1565,0.9980830670926517
STNR001540,6,1565,0.9961661341853035
STNR001541,5,1565,0.9968051118210862
STNR001542,5,1565,0.9968051118210862
STNR001543,5,1565,0.9968051118210862
STNR001544,5,1565,0.9968051118210862
STNR001545,4,1565,0.997444089456869
STNR001546,6,1565,0.9961661341853035
STNR001547,9,1565,0.9942492012779552
STNR001548,9,1565,0.9942492012779552
STNR001549,9,1565,0.9942492012779552
STNR001550,5,1565,0.9968051118210862
STNR001551,3,1565,0.9980830670926517
STNR001552,6,1565,0.9961661341853035
STNR001553,9,1565,0.9942492012779552
STNR001554,3,1565,0.9980830670926517
STNR001555,3,1565,0.9980830670926517
STNR001556,12,1565,0.9923322683706071
STNR001557,6,1565,0.9961661341853035
STNR001558,3,1565,0.9980830670926517
STNR001559,3,1565,0.9980830670926517
STNR001560,4,1565,0.997444089456869
STNR001561,13,1565,0.9916932907348243
STNR001562,6,1565,0.9961661341853035
STNR001563,13,1565,0.9916932907348243
STNR001564,3,1565,0.9980830670926517
STNR001565,4,1565,0.997444089456869
STNR001566,5,1565,0.9968051118210862
STNR001567,4,1565,0.997444089456869
STNR001568,4,1565,0.997444089456869
STNR001569,9,1565,0.9942492012779552
STNR001570,7,1565,0.9955271565495207
STNR001571,9,1565,0.9942492012779552
STNR001572,4,1565,0.997444089456869
STNR001573,3,1565,0.9980830670926517
STNR001574,3,1565,0.9980830670926517
STNR001575,6,1565,0.9961661341853035
STNR001576,4,1565,0.997444089456869
STNR001577,6,1565,0.9961661341853035
STNR001578,5,1565,0.9968051118210862
STNR001579,4,1565,0.997444089456869
STNR001580,3,1565,0.9980830670926517
STNR001581,3,1565,0.9980830670926517
STNR001582,3,1565,0.9980830670926517
STNR001583,3,1565,0.9980830670926517
STNR001584,7,1565,0.9955271565495207
STNR001585,3,1565,0.9980830670926517
STNR001586,3,1565,0.9980830670926517
STNR001587,3,1565,0.9980830670926517
STNR001588,3,1565,0.9980830670926517
STNR001589,3,1565,0.9980830670926517
STNR001590,5,1565,0.9968051118210862
STNR001591,5,1565,0.9968051118210862
STNR001592,3,1565,0.9980830670926517
STNR001593,4,1565,0.997444089456869
STNR001594,3,1565,0.9980830670926517
STNR001595,8,1565,0.994888178913738
STNR001596,5,1565,0.9968051118210862
STNR001597,3,1565,0.9980830670926517
STNR001598,3,1565,0.9980830670926517
STNR001599,3,1565,0.9980830670926517
STNR001600,3,1565,0.9980830670926517
STNR001601,3,1565,0.9980830670926517
STNR001602,5,1565,0.9968051118210862
STNR001603,4,1565,0.997444089456869
STNR001604,4,1565,0.997444089456869
STNR001605,3,1565,0.9980830670926517
STNR001606,6,1565,0.9961661341853035
STNR001607,8,1565,0.994888178913738
STNR001608,5,1565,0.9968051118210862
STNR001609,5,1565,0.9968051118210862
STNR001610,5,1565,0.9968051118210862
STNR001611,6,1565,0.9961661341853035
STNR001612,6,1565,0.9961661341853035
STNR001613,3,1565,0.9980830670926517
STNR001614,3,1565,0.9980830670926517
STNR001615,3,1565,0.9980830670926517
STNR001616,5,1565,0.9968051118210862
STNR001617,3,1565,0.9980830670926517
STNR001618,7,1565,0.9955271565495207
STNR001619,5,1565,0.9968051118210862
STNR001620,4,1565,0.997444089456869
STNR001621,5,1565,0.9968051118210862
STNR001622,9,1565,0.9942492012779552
STNR001623,15,1565,0.9904153354632588
STNR001624,9,1565,0.9942492012779552
STNR001625,13,1565,0.9916932907348243
STNR001626,15,1565,0.9904153354632588
STNR001627,5,1565,0.9968051118210862
STNR001628,5,1565,0.9968051118210862
STNR001629,4,1565,0.997444089456869
STNR001630,8,1565,0.994888178913738
STNR001631,5,1565,0.9968051118210862
STNR001632,4,1565,0.997444089456869
STNR001633,6,1565,0.9961661341853035
STNR001634,6,1565,0.9961661341853035
STNR001635,7,1565,0.9955271565495207
STNR001636,3,1565,0.9980830670926517
STNR001637,10,1565,0.9936102236421726
STNR001638,8,1565,0.994888178913738
STNR001639,5,1565,0.9968051118210862
STNR001640,4,1565,0.997444089456869
STNR001641,4,1565,0.997444089456869
STNR001642,10,1565,0.9936102236421726
STNR001643,3,1565,0.9980830670926517
STNR001644,3,1565,0.9980830670926517
STNR001645,3,1565,0.9980830670926517
STNR001646,10,1565,0.9936102236421726
STNR001647,11,1565,0.9929712460063898
STNR001648,3,1565,0.9980830670926517
STNR001649,8,1565,0.994888178913738
STNR001650,5,1565,0.9968051118210862
STNR001651,6,1565,0.9961661341853035
STNR001652,3,1565,0.9980830670926517
STNR001653,4,1565,0.997444089456869
STNR001654,8,1565,0.994888178913738
STNR001655,3,1565,0.9980830670926517
STNR001656,6,1565,0.9961661341853035
STNR001657,8,1565,0.994888178913738
STNR001658,7,1565,0.9955271565495207
STNR001659,6,1565,0.9961661341853035
STNR001660,3,1565,0.9980830670926517
STNR001661,3,1565,0.9980830670926517
STNR001662,3,1565,0.9980830670926517
STNR001663,3,1565,0.9980830670926517
STNR001664,3,1565,0.9980830670926517
STNR001665,12,1565,0.9923322683706071
STNR001666,3,1565,0.9980830670926517
STNR001667,3,1565,0.9980830670926517
STNR001668,9,1565,0.9942492012779552
STNR001669,3,1565,0.9980830670926517
STNR001670,3,1565,0.9980830670926517
STNR001671,6,1565,0.9961661341853035
STNR001672,4,1565,0.997444089456869
STNR001673,5,1565,0.9968051118210862
STNR001674,5,1565,0.9968051118210862
STNR001675,5,1565,0.9968051118210862
STNR001676,3,1565,0.9980830670926517
STNR001677,8,1565,0.994888178913738
STNR001678,6,1565,0.9961661341853035
STNR001679,3,1565,0.9980830670926517
STNR001680,3,1565,0.9980830670926517
STNR001681,3,1565,0.9980830670926517
STNR001682,4,1565,0.997444089456869
STNR001683,5,1565,0.9968051118210862
STNR001684,5,1565,0.9968051118210862
STNR001685,9,1565,0.9942492012779552
STNR001686,8,1565,0.994888178913738
STNR001687,5,1565,0.9968051118210862
STNR001688,6,1565,0.9961661341853035
STNR001689,13,1565,0.9916932907348243
STNR001690,5,1565,0.9968051118210862
STNR001691,3,1565,0.9980830670926517
STNR001692,16,1565,0.9897763578274761
STNR001693,6,1565,0.9961661341853035
STNR001694,8,1565,0.994888178913738
STNR001695,4,1565,0.997444089456869
STNR001696,3,1565,0.9980830670926517
STNR001697,3,1565,0.9980830670926517
STNR001698,8,1565,0.994888178913738
STNR001699,9,1565,0.9942492012779552
STNR001700,4,1565,0.997444089456869
STNR001701,16,1565,0.9897763578274761
STNR001702,10,1565,0.9936102236421726
STNR001703,8,1565,0.994888178913738
STNR001704,11,1565,0.9929712460063898
STNR001705,13,1565,0.9916932907348243
STNR001706,11,1565,0.9929712460063898
STNR001707,8,1565,0.994888178913738
STNR001708,16,1565,0.9897763578274761
STNR001709,9,1565,0.9942492012779552
STNR001710,13,1565,0.9916932907348243
STNR001711,9,1565,0.9942492012779552
STNR001712,9,1565,0.9942492012779552
STNR001713,7,1565,0.9955271565495207
STNR001714,10,1565,0.9936102236421726
STNR001715,10,1565,0.9936102236421726
STNR001716,9,1565,0.9942492012779552
STNR001717,10,1565,0.9936102236421726
STNR001718,18,1565,0.9884984025559106
STNR001719,8,1565,0.994888178913738
STNR001720,4,1565,0.997444089456869
STNR001721,10,1565,0.9936102236421726
STNR001722,6,1565,0.9961661341853035
STNR001723,6,1565,0.9961661341853035
STNR001724,8,1565,0.994888178913738
STNR001725,9,1565,0.9942492012779552
STNR001726,10,1565,0.9936102236421726
STNR001727,10,1565,0.9936102236421726
STNR001728,7,1565,0.9955271565495207
STNR001729,8,1565,0.994888178913738
STNR001730,9,1565,0.9942492012779552
STNR001731,3,1565,0.9980830670926517
STNR001732,9,1565,0.9942492012779552
STNR001733,12,1565,0.9923322683706071
STNR001734,3,1565,0.9980830670926517
STNR001735,9,1565,0.9942492012779552
STNR001736,4,1565,0.997444089456869
STNR001737,7,1565,0.9955271565495207
STNR001738,14,1565,0.9910543130990416
STNR001739,7,1565,0.9955271565495207
STNR001740,8,1565,0.994888178913738
STNR001741,7,1565,0.9955271565495207
STNR001742,18,1565,0.9884984025559106
STNR001743,4,1565,0.997444089456869
STNR001744,14,1565,0.9910543130990416
STNR001745,12,1565,0.9923322683706071
STNR001746,4,1565,0.997444089456869
STNR001747,7,1565,0.9955271565495207
STNR001748,11,1565,0.9929712460063898
STNR001749,8,1565,0.994888178913738
STNR001750,12,1565,0.9923322683706071
STNR001751,12,1565,0.9923322683706071
STNR001752,18,1565,0.9884984025559106
STNR001753,12,1565,0.9923322683706071
STNR001754,4,1565,0.997444089456869
STNR001755,3,1565,0.9980830670926517
STNR001756,3,1565,0.9980830670926517
STNR001757,5,1565,0.9968051118210862
STNR001758,13,1565,0.9916932907348243
STNR001759,11,1565,0.9929712460063898
STNR001760,6,1565,0.9961661341853035
STNR001761,6,1565,0.9961661341853035
STNR001762,11,1565,0.9929712460063898
STNR001764,5,1565,0.9968051118210862
STNR001765,5,1565,0.9968051118210862
STNR001766,11,1565,0.9929712460063898
STNR001767,4,1565,0.997444089456869
STNR001768,10,1565,0.9936102236421726
STNR001769,3,1565,0.9980830670926517
STNR001770,5,1565,0.9968051118210862
STNR001771,3,1565,0.9980830670926517
STNR001772,11,1565,0.9929712460063898
STNR001773,7,1565,0.9955271565495207
STNR001774,9,1565,0.9942492012779552
STNR001775,6,1565,0.9961661341853035
STNR001776,12,1565,0.9923322683706071
STNR001777,12,1565,0.9923322683706071
STNR001778,7,1565,0.9955271565495207
STNR001779,10,1565,0.9936102236421726
STNR001780,7,1565,0.9955271565495207
STNR001781,5,1565,0.9968051118210862
STNR001782,10,1565,0.9936102236421726
STNR001783,6,1565,0.9961661341853035
STNR001784,11,1565,0.9929712460063898
STNR001785,5,1565,0.9968051118210862
STNR001786,6,1565,0.9961661341853035
STNR001787,5,1565,0.9968051118210862
STNR001788,15,1565,0.9904153354632588
STNR001789,10,1565,0.9936102236421726
STNR001790,8,1565,0.994888178913738
STNR001791,8,1565,0.994888178913738
STNR001792,8,1565,0.994888178913738
STNR001793,4,1565,0.997444089456869
STNR001794,3,1565,0.9980830670926517
STNR001795,9,1565,0.9942492012779552
STNR001796,8,1565,0.994888178913738
STNR001797,8,1565,0.994888178913738
STNR001798,8,1565,0.994888178913738
STNR001799,5,1565,0.9968051118210862
STNR001800,7,1565,0.9955271565495207
STNR001801,6,1565,0.9961661341853035
STNR001802,14,1565,0.9910543130990416
STNR001803,3,1565,0.9980830670926517
STNR001804,11,1565,0.9929712460063898
STNR001805,7,1565,0.9955271565495207
STNR001806,10,1565,0.9936102236421726
STNR001807,7,1565,0.9955271565495207
STNR001808,12,1565,0.9923322683706071
STNR001809,6,1565,0.9961661341853035
STNR001810,7,1565,0.9955271565495207
STNR001811,5,1565,0.9968051118210862
STNR001812,8,1565,0.994888178913738
STNR001813,8,1565,0.994888178913738
STNR001814,6,1565,0.9961661341853035
STNR001815,8,1565,0.994888178913738
STNR001816,6,1565,0.9961661341853035
STNR001817,5,1565,0.9968051118210862
STNR001818,6,1565,0.9961661341853035
STNR001819,4,1565,0.997444089456869
STNR001820,13,1565,0.9916932907348243
STNR001821,13,1565,0.9916932907348243
STNR001822,9,1565,0.9942492012779552
STNR001823,10,1565,0.9936102236421726
STNR001824,13,1565,0.9916932907348243
STNR001825,5,1565,0.9968051118210862
STNR001826,3,1565,0.9980830670926517
STNR001827,7,1565,0.9955271565495207
STNR001837,7,1565,0.9955271565495207
STNR001838,7,1565,0.9955271565495207
STNR001839,6,1565,0.9961661341853035
STNR001840,10,1565,0.9936102236421726
STNR001841,11,1565,0.9929712460063898
STNR001842,3,1565,0.9980830670926517
STNR001843,12,1565,0.9923322683706071
STNR001844,7,1565,0.9955271565495207
STNR001845,5,1565,0.9968051118210862
STNR001846,5,1565,0.9968051118210862
STNR001847,7,1565,0.9955271565495207
STNR001848,8,1565,0.994888178913738
STNR001849,6,1565,0.9961661341853035
STNR001850,6,1565,0.9961661341853035
STNR001851,4,1565,0.997444089456869
STNR001852,7,1565,0.9955271565495207
STNR001853,8,1565,0.994888178913738
STNR001854,11,1565,0.9929712460063898
STNR001855,11,1565,0.9929712460063898
STNR001856,15,1565,0.9904153354632588
STNR001857,10,1565,0.9936102236421726
STNR001858,9,1565,0.9942492012779552
STNR001859,7,1565,0.9955271565495207
STNR001860,10,1565,0.9936102236421726
STNR001861,12,1565,0.9923322683706071
STNR001862,11,1565,0.9929712460063898
STNR001863,8,1565,0.994888178913738
STNR001864,11,1565,0.9929712460063898
STNR001865,8,1565,0.994888178913738
STNR001866,8,1565,0.994888178913738
STNR001867,11,1565,0.9929712460063898
STNR001868,15,1565,0.9904153354632588
STNR001869,3,1565,0.9980830670926517
STNR001870,4,1565,0.997444089456869
STNR001871,4,1565,0.997444089456869
STNR001872,5,1565,0.9968051118210862
STNR001873,5,1565,0.9968051118210862
STNR001874,5,1565,0.9968051118210862
STNR001875,3,1565,0.9980830670926517
STNR001876,3,1565,0.9980830670926517
STNR001877,4,1565,0.997444089456869
STNR001878,7,1565,0.9955271565495207
STNR001879,3,1565,0.9980830670926517
STNR001880,5,1565,0.9968051118210862
STNR001881,3,1565,0.9980830670926517
STNR001882,5,1565,0.9968051118210862
STNR001883,8,1565,0.994888178913738
STNR001884,4,1565,0.997444089456869
STNR001885,3,1565,0.9980830670926517
STNR001886,3,1565,0.9980830670926517
STNR001887,8,1565,0.994888178913738
STNR001888,10,1565,0.9936102236421726
STNR001889,4,1565,0.997444089456869
STNR001890,5,1565,0.9968051118210862
STNR001891,5,1565,0.9968051118210862
STNR001892,5,1565,0.9968051118210862
STNR001893,12,1565,0.9923322683706071
STNR001894,6,1565,0.9961661341853035
STNR001895,4,1565,0.997444089456869
STNR001896,8,1565,0.994888178913738
STNR001897,4,1565,0.997444089456869
STNR001898,7,1565,0.9955271565495207
STNR001899,10,1565,0.9936102236421726
STNR001900,13,1565,0.9916932907348243
STNR001901,14,1565,0.9910543130990416
STNR001902,12,1565,0.9923322683706071
STNR001903,12,1565,0.9923322683706071
STNR001904,7,1565,0.9955271565495207
STNR001905,6,1565,0.9961661341853035
STNR001906,7,1565,0.9955271565495207
STNR001907,3,1565,0.9980830670926517
STNR001908,5,1565,0.9968051118210862
STNR001909,6,1565,0.9961661341853035
STNR001910,7,1565,0.9955271565495207
STNR001911,9,1565,0.9942492012779552
STNR001912,9,1565,0.9942492012779552
STNR001913,14,1565,0.9910543130990416
STNR001914,11,1565,0.9929712460063898
STNR001915,9,1565,0.9942492012779552
STNR001916,10,1565,0.9936102236421726
STNR001917,11,1565,0.9929712460063898
STNR001918,10,1565,0.9936102236421726
STNR001919,15,1565,0.9904153354632588
STNR001920,15,1565,0.9904153354632588
STNR001921,4,1565,0.997444089456869
STNR001922,5,1565,0.9968051118210862
STNR001923,11,1565,0.9929712460063898
STNR001924,3,1565,0.9980830670926517
STNR001925,13,1565,0.9916932907348243
STNR001926,9,1565,0.9942492012779552
STNR001927,6,1565,0.9961661341853035
STNR001928,3,1565,0.9980830670926517
STNR001929,12,1565,0.9923322683706071
STNR001930,4,1565,0.997444089456869
STNR001931,14,1565,0.9910543130990416
STNR001932,10,1565,0.9936102236421726
STNR001933,6,1565,0.9961661341853035
STNR001934,5,1565,0.9968051118210862
STNR001935,10,1565,0.9936102236421726
STNR001936,7,1565,0.9955271565495207
STNR001937,3,1565,0.9980830670926517
STNR001938,13,1565,0.9916932907348243
STNR001939,9,1565,0.9942492012779552
STNR001940,4,1565,0.997444089456869
STNR001941,13,1565,0.9916932907348243
STNR001942,8,1565,0.994888178913738
STNR001943,14,1565,0.9910543130990416
STNR001944,8,1565,0.994888178913738
STNR001945,11,1565,0.9929712460063898
STNR001946,4,1565,0.997444089456869
STNR001947,3,1565,0.9980830670926517
STNR001948,3,1565,0.9980830670926517
STNR001949,4,1565,0.997444089456869
STNR001950,4,1565,0.997444089456869
STNR001951,9,1565,0.9942492012779552
STNR001952,3,1565,0.9980830670926517
STNR001953,3,1565,0.9980830670926517
STNR001954,3,1565,0.9980830670926517
STNR001955,5,1565,0.9968051118210862
STNR001956,12,1565,0.9923322683706071
STNR001957,11,1565,0.9929712460063898
STNR001958,8,1565,0.994888178913738
STNR001959,7,1565,0.9955271565495207
STNR001960,6,1565,0.9961661341853035
STNR001961,9,1565,0.9942492012779552
STNR001962,7,1565,0.9955271565495207
STNR001963,11,1565,0.9929712460063898
STNR001964,7,1565,0.9955271565495207
STNR001965,10,1565,0.9936102236421726
STNR001966,10,1565,0.9936102236421726
STNR001967,8,1565,0.994888178913738
STNR001968,8,1565,0.994888178913738
STNR001969,3,1565,0.9980830670926517
STNR001970,3,1565,0.9980830670926517
STNR001971,11,1565,0.9929712460063898
STNR001972,16,1565,0.9897763578274761
STNR001973,8,1565,0.994888178913738
STNR001974,3,1565,0.9980830670926517
STNR001975,14,1565,0.9910543130990416
STNR001976,8,1565,0.994888178913738
STNR001977,12,1565,0.9923322683706071
STNR001978,7,1565,0.9955271565495207
STNR001979,6,1565,0.9961661341853035
STNR001980,6,1565,0.9961661341853035
STNR001981,12,1565,0.9923322683706071
STNR001982,10,1565,0.9936102236421726
STNR001983,14,1565,0.9910543130990416
STNR001984,10,1565,0.9936102236421726
STNR001985,5,1565,0.9968051118210862
STNR001986,12,1565,0.9923322683706071
STNR001987,10,1565,0.9936102236421726
STNR001988,12,1565,0.9923322683706071
STNR001989,11,1565,0.9929712460063898
STNR001990,3,1565,0.9980830670926517
STNR001991,6,1565,0.9961661341853035
STNR001992,3,1565,0.9980830670926517
STNR001993,11,1565,0.9929712460063898
STNR001994,4,1565,0.997444089456869
STNR001995,3,1565,0.9980830670926517
STNR001996,3,1565,0.9980830670926517
STNR001997,3,1565,0.9980830670926517
STNR001998,3,1565,0.9980830670926517
STNR001999,8,1565,0.994888178913738
STNR002000,3,1565,0.9980830670926517
STNR002001,4,1565,0.997444089456869
