concept:name,lifecycle:transition,org:resource,time:timestamp,Program,Course code,Grade,case:concept:name,case:variant,case:variant-index,case:creator
27007,complete,"Bioteknologi, ing.bach.",2021-02-09 00:00:00+00:00,"Bioteknologi, ing.bach.",27007,10,STNR002910,Variant 215,215,Fluxicon Disco
27023,complete,"Bioteknologi, ing.bach.",2021-06-08 00:00:00+00:00,"Bioteknologi, ing.bach.",27023,BE,STNR002910,Variant 215,215,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2021-06-10 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,0,STNR002910,Variant 215,215,Fluxicon Disco
1005,complete,"Bioteknologi, ing.bach.",2021-06-22 00:00:00+00:00,"Bioteknologi, ing.bach.",1005,IB,STNR002910,Variant 215,215,Fluxicon Disco
27022,complete,"Bioteknologi, ing.bach.",2021-06-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27022,2,STNR002910,Variant 215,215,Fluxicon Disco
2633,complete,"Bioteknologi, ing.bach.",2021-07-08 00:00:00+00:00,"Bioteknologi, ing.bach.",2633,0,STNR002910,Variant 215,215,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2021-08-18 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,0,STNR002910,Variant 215,215,Fluxicon Disco
1005,complete,"Bioteknologi, ing.bach.",2021-09-15 00:00:00+00:00,"Bioteknologi, ing.bach.",1005,IB,STNR002910,Variant 215,215,Fluxicon Disco
End,complete,End,2021-09-15 00:00:00+00:00,End,End,End,STNR002910,Variant 215,215,Fluxicon Disco
Start,complete,Start,2020-12-18 00:00:00+00:00,Start,Start,Start,STNR002911,Variant 2871,2871,Fluxicon Disco
26050,complete,"Bioteknologi, ing.bach.",2020-12-18 00:00:00+00:00,"Bioteknologi, ing.bach.",26050,2,STNR002911,Variant 2871,2871,Fluxicon Disco
27002,complete,"Bioteknologi, ing.bach.",2020-12-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27002,4,STNR002911,Variant 2871,2871,Fluxicon Disco
27007,complete,"Bioteknologi, ing.bach.",2021-02-09 00:00:00+00:00,"Bioteknologi, ing.bach.",27007,4,STNR002911,Variant 2871,2871,Fluxicon Disco
27023,complete,"Bioteknologi, ing.bach.",2021-06-08 00:00:00+00:00,"Bioteknologi, ing.bach.",27023,BE,STNR002911,Variant 2871,2871,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2021-06-10 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,0,STNR002911,Variant 2871,2871,Fluxicon Disco
1005,complete,"Bioteknologi, ing.bach.",2021-06-22 00:00:00+00:00,"Bioteknologi, ing.bach.",1005,4,STNR002911,Variant 2871,2871,Fluxicon Disco
27022,complete,"Bioteknologi, ing.bach.",2021-06-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27022,2,STNR002911,Variant 2871,2871,Fluxicon Disco
2633,complete,"Bioteknologi, ing.bach.",2021-07-08 00:00:00+00:00,"Bioteknologi, ing.bach.",2633,4,STNR002911,Variant 2871,2871,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2021-08-18 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,2,STNR002911,Variant 2871,2871,Fluxicon Disco
End,complete,End,2021-08-18 00:00:00+00:00,End,End,End,STNR002911,Variant 2871,2871,Fluxicon Disco
Start,complete,Start,2020-12-18 00:00:00+00:00,Start,Start,Start,STNR002912,Variant 19,19,Fluxicon Disco
26050,complete,"Bioteknologi, ing.bach.",2020-12-18 00:00:00+00:00,"Bioteknologi, ing.bach.",26050,4,STNR002912,Variant 19,19,Fluxicon Disco
27002,complete,"Bioteknologi, ing.bach.",2020-12-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27002,7,STNR002912,Variant 19,19,Fluxicon Disco
27007,complete,"Bioteknologi, ing.bach.",2021-02-09 00:00:00+00:00,"Bioteknologi, ing.bach.",27007,7,STNR002912,Variant 19,19,Fluxicon Disco
27023,complete,"Bioteknologi, ing.bach.",2021-06-08 00:00:00+00:00,"Bioteknologi, ing.bach.",27023,BE,STNR002912,Variant 19,19,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2021-06-10 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,4,STNR002912,Variant 19,19,Fluxicon Disco
1005,complete,"Bioteknologi, ing.bach.",2021-06-22 00:00:00+00:00,"Bioteknologi, ing.bach.",1005,7,STNR002912,Variant 19,19,Fluxicon Disco
27022,complete,"Bioteknologi, ing.bach.",2021-06-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27022,7,STNR002912,Variant 19,19,Fluxicon Disco
2633,complete,"Bioteknologi, ing.bach.",2021-07-08 00:00:00+00:00,"Bioteknologi, ing.bach.",2633,7,STNR002912,Variant 19,19,Fluxicon Disco
End,complete,End,2021-07-08 00:00:00+00:00,End,End,End,STNR002912,Variant 19,19,Fluxicon Disco
Start,complete,Start,2020-12-18 00:00:00+00:00,Start,Start,Start,STNR002913,Variant 19,19,Fluxicon Disco
26050,complete,"Bioteknologi, ing.bach.",2020-12-18 00:00:00+00:00,"Bioteknologi, ing.bach.",26050,7,STNR002913,Variant 19,19,Fluxicon Disco
27002,complete,"Bioteknologi, ing.bach.",2020-12-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27002,10,STNR002913,Variant 19,19,Fluxicon Disco
27007,complete,"Bioteknologi, ing.bach.",2021-02-09 00:00:00+00:00,"Bioteknologi, ing.bach.",27007,7,STNR002913,Variant 19,19,Fluxicon Disco
27023,complete,"Bioteknologi, ing.bach.",2021-06-08 00:00:00+00:00,"Bioteknologi, ing.bach.",27023,BE,STNR002913,Variant 19,19,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2021-06-10 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,7,STNR002913,Variant 19,19,Fluxicon Disco
1005,complete,"Bioteknologi, ing.bach.",2021-06-22 00:00:00+00:00,"Bioteknologi, ing.bach.",1005,10,STNR002913,Variant 19,19,Fluxicon Disco
27022,complete,"Bioteknologi, ing.bach.",2021-06-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27022,7,STNR002913,Variant 19,19,Fluxicon Disco
2633,complete,"Bioteknologi, ing.bach.",2021-07-08 00:00:00+00:00,"Bioteknologi, ing.bach.",2633,12,STNR002913,Variant 19,19,Fluxicon Disco
End,complete,End,2021-07-08 00:00:00+00:00,End,End,End,STNR002913,Variant 19,19,Fluxicon Disco
Start,complete,Start,2020-12-18 00:00:00+00:00,Start,Start,Start,STNR002914,Variant 19,19,Fluxicon Disco
26050,complete,"Bioteknologi, ing.bach.",2020-12-18 00:00:00+00:00,"Bioteknologi, ing.bach.",26050,12,STNR002914,Variant 19,19,Fluxicon Disco
27002,complete,"Bioteknologi, ing.bach.",2020-12-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27002,7,STNR002914,Variant 19,19,Fluxicon Disco
27007,complete,"Bioteknologi, ing.bach.",2021-02-09 00:00:00+00:00,"Bioteknologi, ing.bach.",27007,10,STNR002914,Variant 19,19,Fluxicon Disco
27023,complete,"Bioteknologi, ing.bach.",2021-06-08 00:00:00+00:00,"Bioteknologi, ing.bach.",27023,BE,STNR002914,Variant 19,19,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2021-06-10 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,7,STNR002914,Variant 19,19,Fluxicon Disco
1005,complete,"Bioteknologi, ing.bach.",2021-06-22 00:00:00+00:00,"Bioteknologi, ing.bach.",1005,7,STNR002914,Variant 19,19,Fluxicon Disco
27022,complete,"Bioteknologi, ing.bach.",2021-06-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27022,10,STNR002914,Variant 19,19,Fluxicon Disco
2633,complete,"Bioteknologi, ing.bach.",2021-07-08 00:00:00+00:00,"Bioteknologi, ing.bach.",2633,7,STNR002914,Variant 19,19,Fluxicon Disco
End,complete,End,2021-07-08 00:00:00+00:00,End,End,End,STNR002914,Variant 19,19,Fluxicon Disco
Start,complete,Start,2020-12-18 00:00:00+00:00,Start,Start,Start,STNR002915,Variant 19,19,Fluxicon Disco
26050,complete,"Bioteknologi, ing.bach.",2020-12-18 00:00:00+00:00,"Bioteknologi, ing.bach.",26050,12,STNR002915,Variant 19,19,Fluxicon Disco
27002,complete,"Bioteknologi, ing.bach.",2020-12-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27002,4,STNR002915,Variant 19,19,Fluxicon Disco
27007,complete,"Bioteknologi, ing.bach.",2021-02-09 00:00:00+00:00,"Bioteknologi, ing.bach.",27007,12,STNR002915,Variant 19,19,Fluxicon Disco
27023,complete,"Bioteknologi, ing.bach.",2021-06-08 00:00:00+00:00,"Bioteknologi, ing.bach.",27023,BE,STNR002915,Variant 19,19,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2021-06-10 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,10,STNR002915,Variant 19,19,Fluxicon Disco
1005,complete,"Bioteknologi, ing.bach.",2021-06-22 00:00:00+00:00,"Bioteknologi, ing.bach.",1005,7,STNR002915,Variant 19,19,Fluxicon Disco
27022,complete,"Bioteknologi, ing.bach.",2021-06-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27022,10,STNR002915,Variant 19,19,Fluxicon Disco
2633,complete,"Bioteknologi, ing.bach.",2021-07-08 00:00:00+00:00,"Bioteknologi, ing.bach.",2633,7,STNR002915,Variant 19,19,Fluxicon Disco
End,complete,End,2021-07-08 00:00:00+00:00,End,End,End,STNR002915,Variant 19,19,Fluxicon Disco
Start,complete,Start,2020-12-18 00:00:00+00:00,Start,Start,Start,STNR002916,Variant 2872,2872,Fluxicon Disco
26050,complete,"Bioteknologi, ing.bach.",2020-12-18 00:00:00+00:00,"Bioteknologi, ing.bach.",26050,12,STNR002916,Variant 2872,2872,Fluxicon Disco
27002,complete,"Bioteknologi, ing.bach.",2020-12-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27002,12,STNR002916,Variant 2872,2872,Fluxicon Disco
27007,complete,"Bioteknologi, ing.bach.",2021-02-09 00:00:00+00:00,"Bioteknologi, ing.bach.",27007,12,STNR002916,Variant 2872,2872,Fluxicon Disco
27023,complete,"Bioteknologi, ing.bach.",2021-06-08 00:00:00+00:00,"Bioteknologi, ing.bach.",27023,BE,STNR002916,Variant 2872,2872,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2021-06-10 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,10,STNR002916,Variant 2872,2872,Fluxicon Disco
1005,complete,"Bioteknologi, ing.bach.",2021-06-22 00:00:00+00:00,"Bioteknologi, ing.bach.",1005,10,STNR002916,Variant 2872,2872,Fluxicon Disco
27022,complete,"Bioteknologi, ing.bach.",2021-06-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27022,12,STNR002916,Variant 2872,2872,Fluxicon Disco
2633,complete,"Bioteknologi, ing.bach.",2021-07-08 00:00:00+00:00,"Bioteknologi, ing.bach.",2633,0,STNR002916,Variant 2872,2872,Fluxicon Disco
2632,complete,"Bioteknologi, ing.bach.",2021-09-28 00:00:00+00:00,"Bioteknologi, ing.bach.",2632,7,STNR002916,Variant 2872,2872,Fluxicon Disco
End,complete,End,2021-09-28 00:00:00+00:00,End,End,End,STNR002916,Variant 2872,2872,Fluxicon Disco
Start,complete,Start,2020-12-18 00:00:00+00:00,Start,Start,Start,STNR002917,Variant 2873,2873,Fluxicon Disco
26050,complete,"Bioteknologi, ing.bach.",2020-12-18 00:00:00+00:00,"Bioteknologi, ing.bach.",26050,4,STNR002917,Variant 2873,2873,Fluxicon Disco
27002,complete,"Bioteknologi, ing.bach.",2020-12-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27002,7,STNR002917,Variant 2873,2873,Fluxicon Disco
27007,complete,"Bioteknologi, ing.bach.",2021-02-09 00:00:00+00:00,"Bioteknologi, ing.bach.",27007,10,STNR002917,Variant 2873,2873,Fluxicon Disco
27023,complete,"Bioteknologi, ing.bach.",2021-06-08 00:00:00+00:00,"Bioteknologi, ing.bach.",27023,BE,STNR002917,Variant 2873,2873,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2021-06-10 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,0,STNR002917,Variant 2873,2873,Fluxicon Disco
1005,complete,"Bioteknologi, ing.bach.",2021-06-22 00:00:00+00:00,"Bioteknologi, ing.bach.",1005,IB,STNR002917,Variant 2873,2873,Fluxicon Disco
27022,complete,"Bioteknologi, ing.bach.",2021-06-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27022,4,STNR002917,Variant 2873,2873,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2021-08-18 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,0,STNR002917,Variant 2873,2873,Fluxicon Disco
1005,complete,"Bioteknologi, ing.bach.",2021-09-15 00:00:00+00:00,"Bioteknologi, ing.bach.",1005,EM,STNR002917,Variant 2873,2873,Fluxicon Disco
End,complete,End,2021-09-15 00:00:00+00:00,End,End,End,STNR002917,Variant 2873,2873,Fluxicon Disco
Start,complete,Start,2020-12-18 00:00:00+00:00,Start,Start,Start,STNR002919,Variant 2875,2875,Fluxicon Disco
26050,complete,"Bioteknologi, ing.bach.",2020-12-18 00:00:00+00:00,"Bioteknologi, ing.bach.",26050,7,STNR002919,Variant 2875,2875,Fluxicon Disco
27002,complete,"Bioteknologi, ing.bach.",2020-12-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27002,10,STNR002919,Variant 2875,2875,Fluxicon Disco
27007,complete,"Bioteknologi, ing.bach.",2021-02-09 00:00:00+00:00,"Bioteknologi, ing.bach.",27007,4,STNR002919,Variant 2875,2875,Fluxicon Disco
27023,complete,"Bioteknologi, ing.bach.",2021-06-08 00:00:00+00:00,"Bioteknologi, ing.bach.",27023,BE,STNR002919,Variant 2875,2875,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2021-06-10 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,4,STNR002919,Variant 2875,2875,Fluxicon Disco
1005,complete,"Bioteknologi, ing.bach.",2021-06-22 00:00:00+00:00,"Bioteknologi, ing.bach.",1005,7,STNR002919,Variant 2875,2875,Fluxicon Disco
27022,complete,"Bioteknologi, ing.bach.",2021-06-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27022,4,STNR002919,Variant 2875,2875,Fluxicon Disco
2633,complete,"Bioteknologi, ing.bach.",2021-07-08 00:00:00+00:00,"Bioteknologi, ing.bach.",2633,0,STNR002919,Variant 2875,2875,Fluxicon Disco
2633,complete,"Bioteknologi, ing.bach.",2021-09-28 00:00:00+00:00,"Bioteknologi, ing.bach.",2633,4,STNR002919,Variant 2875,2875,Fluxicon Disco
End,complete,End,2021-09-28 00:00:00+00:00,End,End,End,STNR002919,Variant 2875,2875,Fluxicon Disco
Start,complete,Start,2020-12-18 00:00:00+00:00,Start,Start,Start,STNR002920,Variant 19,19,Fluxicon Disco
26050,complete,"Bioteknologi, ing.bach.",2020-12-18 00:00:00+00:00,"Bioteknologi, ing.bach.",26050,10,STNR002920,Variant 19,19,Fluxicon Disco
27002,complete,"Bioteknologi, ing.bach.",2020-12-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27002,10,STNR002920,Variant 19,19,Fluxicon Disco
27007,complete,"Bioteknologi, ing.bach.",2021-02-09 00:00:00+00:00,"Bioteknologi, ing.bach.",27007,7,STNR002920,Variant 19,19,Fluxicon Disco
27023,complete,"Bioteknologi, ing.bach.",2021-06-08 00:00:00+00:00,"Bioteknologi, ing.bach.",27023,BE,STNR002920,Variant 19,19,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2021-06-10 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,12,STNR002920,Variant 19,19,Fluxicon Disco
1005,complete,"Bioteknologi, ing.bach.",2021-06-22 00:00:00+00:00,"Bioteknologi, ing.bach.",1005,7,STNR002920,Variant 19,19,Fluxicon Disco
27022,complete,"Bioteknologi, ing.bach.",2021-06-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27022,10,STNR002920,Variant 19,19,Fluxicon Disco
2633,complete,"Bioteknologi, ing.bach.",2021-07-08 00:00:00+00:00,"Bioteknologi, ing.bach.",2633,7,STNR002920,Variant 19,19,Fluxicon Disco
End,complete,End,2021-07-08 00:00:00+00:00,End,End,End,STNR002920,Variant 19,19,Fluxicon Disco
Start,complete,Start,2020-12-18 00:00:00+00:00,Start,Start,Start,STNR002921,Variant 215,215,Fluxicon Disco
26050,complete,"Bioteknologi, ing.bach.",2020-12-18 00:00:00+00:00,"Bioteknologi, ing.bach.",26050,7,STNR002921,Variant 215,215,Fluxicon Disco
27002,complete,"Bioteknologi, ing.bach.",2020-12-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27002,2,STNR002921,Variant 215,215,Fluxicon Disco
27007,complete,"Bioteknologi, ing.bach.",2021-02-09 00:00:00+00:00,"Bioteknologi, ing.bach.",27007,7,STNR002921,Variant 215,215,Fluxicon Disco
27023,complete,"Bioteknologi, ing.bach.",2021-06-08 00:00:00+00:00,"Bioteknologi, ing.bach.",27023,BE,STNR002921,Variant 215,215,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2021-06-10 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,0,STNR002921,Variant 215,215,Fluxicon Disco
1005,complete,"Bioteknologi, ing.bach.",2021-06-22 00:00:00+00:00,"Bioteknologi, ing.bach.",1005,IB,STNR002921,Variant 215,215,Fluxicon Disco
27022,complete,"Bioteknologi, ing.bach.",2021-06-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27022,4,STNR002921,Variant 215,215,Fluxicon Disco
2633,complete,"Bioteknologi, ing.bach.",2021-07-08 00:00:00+00:00,"Bioteknologi, ing.bach.",2633,0,STNR002921,Variant 215,215,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2021-08-18 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,12,STNR002921,Variant 215,215,Fluxicon Disco
1005,complete,"Bioteknologi, ing.bach.",2021-09-15 00:00:00+00:00,"Bioteknologi, ing.bach.",1005,4,STNR002921,Variant 215,215,Fluxicon Disco
End,complete,End,2021-09-15 00:00:00+00:00,End,End,End,STNR002921,Variant 215,215,Fluxicon Disco
Start,complete,Start,2020-12-18 00:00:00+00:00,Start,Start,Start,STNR002922,Variant 19,19,Fluxicon Disco
26050,complete,"Bioteknologi, ing.bach.",2020-12-18 00:00:00+00:00,"Bioteknologi, ing.bach.",26050,7,STNR002922,Variant 19,19,Fluxicon Disco
27002,complete,"Bioteknologi, ing.bach.",2020-12-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27002,10,STNR002922,Variant 19,19,Fluxicon Disco
27007,complete,"Bioteknologi, ing.bach.",2021-02-09 00:00:00+00:00,"Bioteknologi, ing.bach.",27007,12,STNR002922,Variant 19,19,Fluxicon Disco
27023,complete,"Bioteknologi, ing.bach.",2021-06-08 00:00:00+00:00,"Bioteknologi, ing.bach.",27023,BE,STNR002922,Variant 19,19,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2021-06-10 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,7,STNR002922,Variant 19,19,Fluxicon Disco
1005,complete,"Bioteknologi, ing.bach.",2021-06-22 00:00:00+00:00,"Bioteknologi, ing.bach.",1005,10,STNR002922,Variant 19,19,Fluxicon Disco
27022,complete,"Bioteknologi, ing.bach.",2021-06-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27022,10,STNR002922,Variant 19,19,Fluxicon Disco
2633,complete,"Bioteknologi, ing.bach.",2021-07-08 00:00:00+00:00,"Bioteknologi, ing.bach.",2633,7,STNR002922,Variant 19,19,Fluxicon Disco
End,complete,End,2021-07-08 00:00:00+00:00,End,End,End,STNR002922,Variant 19,19,Fluxicon Disco
Start,complete,Start,2020-12-18 00:00:00+00:00,Start,Start,Start,STNR002923,Variant 19,19,Fluxicon Disco
26050,complete,"Bioteknologi, ing.bach.",2020-12-18 00:00:00+00:00,"Bioteknologi, ing.bach.",26050,10,STNR002923,Variant 19,19,Fluxicon Disco
27002,complete,"Bioteknologi, ing.bach.",2020-12-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27002,10,STNR002923,Variant 19,19,Fluxicon Disco
27007,complete,"Bioteknologi, ing.bach.",2021-02-09 00:00:00+00:00,"Bioteknologi, ing.bach.",27007,12,STNR002923,Variant 19,19,Fluxicon Disco
27023,complete,"Bioteknologi, ing.bach.",2021-06-08 00:00:00+00:00,"Bioteknologi, ing.bach.",27023,BE,STNR002923,Variant 19,19,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2021-06-10 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,12,STNR002923,Variant 19,19,Fluxicon Disco
1005,complete,"Bioteknologi, ing.bach.",2021-06-22 00:00:00+00:00,"Bioteknologi, ing.bach.",1005,10,STNR002923,Variant 19,19,Fluxicon Disco
27022,complete,"Bioteknologi, ing.bach.",2021-06-29 00:00:00+00:00,"Bioteknologi, ing.bach.",27022,7,STNR002923,Variant 19,19,Fluxicon Disco
2633,complete,"Bioteknologi, ing.bach.",2021-07-08 00:00:00+00:00,"Bioteknologi, ing.bach.",2633,7,STNR002923,Variant 19,19,Fluxicon Disco
End,complete,End,2021-07-08 00:00:00+00:00,End,End,End,STNR002923,Variant 19,19,Fluxicon Disco
Start,complete,Start,2020-12-18 00:00:00+00:00,Start,Start,Start,STNR002924,Variant 2876,2876,Fluxicon Disco
26050,complete,"Miljøvidenskab, ing.bach.",2020-12-18 00:00:00+00:00,"Miljøvidenskab, ing.bach.",26050,12,STNR002924,Variant 2876,2876,Fluxicon Disco
12202,complete,"Miljøvidenskab, ing.bach.",2021-01-12 00:00:00+00:00,"Miljøvidenskab, ing.bach.",12202,12,STNR002924,Variant 2876,2876,Fluxicon Disco
12000,complete,"Miljøvidenskab, ing.bach.",2021-02-03 00:00:00+00:00,"Miljøvidenskab, ing.bach.",12000,7,STNR002924,Variant 2876,2876,Fluxicon Disco
26400,complete,"Miljøvidenskab, ing.bach.",2021-06-10 00:00:00+00:00,"Miljøvidenskab, ing.bach.",26400,12,STNR002924,Variant 2876,2876,Fluxicon Disco
12205,complete,"Miljøvidenskab, ing.bach.",2021-06-17 00:00:00+00:00,"Miljøvidenskab, ing.bach.",12205,10,STNR002924,Variant 2876,2876,Fluxicon Disco
1005,complete,"Miljøvidenskab, ing.bach.",2021-06-22 00:00:00+00:00,"Miljøvidenskab, ing.bach.",1005,10,STNR002924,Variant 2876,2876,Fluxicon Disco
11462,complete,"Miljøvidenskab, ing.bach.",2021-06-25 00:00:00+00:00,"Miljøvidenskab, ing.bach.",11462,10,STNR002924,Variant 2876,2876,Fluxicon Disco
12003,complete,"Miljøvidenskab, ing.bach.",2021-07-02 00:00:00+00:00,"Miljøvidenskab, ing.bach.",12003,10,STNR002924,Variant 2876,2876,Fluxicon Disco
End,complete,End,2021-07-02 00:00:00+00:00,End,End,End,STNR002924,Variant 2876,2876,Fluxicon Disco
Start,complete,Start,2018-12-18 00:00:00+00:00,Start,Start,Start,STNR002925,Variant 118,118,Fluxicon Disco
27002,complete,"Bioteknologi, ing.bach.",2018-12-18 00:00:00+00:00,"Bioteknologi, ing.bach.",27002,10,STNR002925,Variant 118,118,Fluxicon Disco
26050,complete,"Bioteknologi, ing.bach.",2019-01-18 00:00:00+00:00,"Bioteknologi, ing.bach.",26050,2,STNR002925,Variant 118,118,Fluxicon Disco
27007,complete,"Bioteknologi, ing.bach.",2019-01-25 00:00:00+00:00,"Bioteknologi, ing.bach.",27007,12,STNR002925,Variant 118,118,Fluxicon Disco
27022,complete,"Bioteknologi, ing.bach.",2019-05-27 00:00:00+00:00,"Bioteknologi, ing.bach.",27022,2,STNR002925,Variant 118,118,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2019-06-06 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,0,STNR002925,Variant 118,118,Fluxicon Disco
27023,complete,"Bioteknologi, ing.bach.",2019-06-17 00:00:00+00:00,"Bioteknologi, ing.bach.",27023,BE,STNR002925,Variant 118,118,Fluxicon Disco
1005,complete,"Bioteknologi, ing.bach.",2019-06-20 00:00:00+00:00,"Bioteknologi, ing.bach.",1005,-3,STNR002925,Variant 118,118,Fluxicon Disco
End,complete,End,2019-06-20 00:00:00+00:00,End,End,End,STNR002925,Variant 118,118,Fluxicon Disco
Start,complete,Start,2018-12-18 00:00:00+00:00,Start,Start,Start,STNR002928,Variant 2879,2879,Fluxicon Disco
27002,complete,"Bioteknologi, ing.bach.",2018-12-18 00:00:00+00:00,"Bioteknologi, ing.bach.",27002,10,STNR002928,Variant 2879,2879,Fluxicon Disco
26050,complete,"Bioteknologi, ing.bach.",2019-01-18 00:00:00+00:00,"Bioteknologi, ing.bach.",26050,7,STNR002928,Variant 2879,2879,Fluxicon Disco
27007,complete,"Bioteknologi, ing.bach.",2019-01-25 00:00:00+00:00,"Bioteknologi, ing.bach.",27007,10,STNR002928,Variant 2879,2879,Fluxicon Disco
27022,complete,"Bioteknologi, ing.bach.",2019-05-27 00:00:00+00:00,"Bioteknologi, ing.bach.",27022,7,STNR002928,Variant 2879,2879,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2019-06-06 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,7,STNR002928,Variant 2879,2879,Fluxicon Disco
27023,complete,"Bioteknologi, ing.bach.",2019-06-17 00:00:00+00:00,"Bioteknologi, ing.bach.",27023,BE,STNR002928,Variant 2879,2879,Fluxicon Disco
1005,complete,"Bioteknologi, ing.bach.",2019-06-20 00:00:00+00:00,"Bioteknologi, ing.bach.",1005,10,STNR002928,Variant 2879,2879,Fluxicon Disco
2633,complete,"Bioteknologi, ing.bach.",2019-07-18 00:00:00+00:00,"Bioteknologi, ing.bach.",2633,7,STNR002928,Variant 2879,2879,Fluxicon Disco
End,complete,End,2019-07-18 00:00:00+00:00,End,End,End,STNR002928,Variant 2879,2879,Fluxicon Disco
Start,complete,Start,2018-12-18 00:00:00+00:00,Start,Start,Start,STNR002931,Variant 118,118,Fluxicon Disco
27002,complete,"Bioteknologi, ing.bach.",2018-12-18 00:00:00+00:00,"Bioteknologi, ing.bach.",27002,2,STNR002931,Variant 118,118,Fluxicon Disco
26050,complete,"Bioteknologi, ing.bach.",2019-01-18 00:00:00+00:00,"Bioteknologi, ing.bach.",26050,0,STNR002931,Variant 118,118,Fluxicon Disco
27007,complete,"Bioteknologi, ing.bach.",2019-01-25 00:00:00+00:00,"Bioteknologi, ing.bach.",27007,EM,STNR002931,Variant 118,118,Fluxicon Disco
27022,complete,"Bioteknologi, ing.bach.",2019-05-27 00:00:00+00:00,"Bioteknologi, ing.bach.",27022,EM,STNR002931,Variant 118,118,Fluxicon Disco
26400,complete,"Bioteknologi, ing.bach.",2019-06-06 00:00:00+00:00,"Bioteknologi, ing.bach.",26400,EM,STNR002931,Variant 118,118,Fluxicon Disco
27023,complete,"Bioteknologi, ing.bach.",2019-06-17 00:00:00+00:00,"Bioteknologi, ing.bach.",27023,IB,STNR002931,Variant 118,118,Fluxicon Disco
1005,complete,"Bioteknologi, ing.bach.",2019-06-20 00:00:00+00:00,"Bioteknologi, ing.bach.",1005,-3,STNR002931,Variant 118,118,Fluxicon Disco
End,complete,End,2019-06-20 00:00:00+00:00,End,End,End,STNR002931,Variant 118,118,Fluxicon Disco
Start,complete,Start,2020-12-18 00:00:00+00:00,Start,Start,Start,STNR002935,Variant 20,20,Fluxicon Disco
