concept:name,lifecycle:transition,org:resource,time:timestamp,Program,Course code,Grade,case:concept:name,case:variant,case:variant-index,case:creator
11835,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-12-31 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",11835,7,STNR000028,Variant 296,296,Fluxicon Disco
62990,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2019-09-20 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",62990,12,STNR000028,Variant 296,296,Fluxicon Disco
11764,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2020-01-06 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",11764,2,STNR000028,Variant 296,296,Fluxicon Disco
11343,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2020-01-17 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",11343,S,STNR000028,Variant 296,296,Fluxicon Disco
62259,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2020-01-22 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",62259,4,STNR000028,Variant 296,296,Fluxicon Disco
62263,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2020-01-24 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",62263,4,STNR000028,Variant 296,296,Fluxicon Disco
62273,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2020-01-27 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",62273,2,STNR000028,Variant 296,296,Fluxicon Disco
62298,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2020-01-30 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",62298,7,STNR000028,Variant 296,296,Fluxicon Disco
1036,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2020-02-17 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",1036,7,STNR000028,Variant 296,296,Fluxicon Disco
62261,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2020-05-14 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",62261,0,STNR000028,Variant 296,296,Fluxicon Disco
1035,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2020-05-18 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",1035,10,STNR000028,Variant 296,296,Fluxicon Disco
11562,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2020-06-10 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",11562,EM,STNR000028,Variant 296,296,Fluxicon Disco
62279,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2020-06-26 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",62279,4,STNR000028,Variant 296,296,Fluxicon Disco
11343,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2020-06-27 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",11343,0,STNR000028,Variant 296,296,Fluxicon Disco
62261,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2020-12-08 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",62261,7,STNR000028,Variant 296,296,Fluxicon Disco
PRA62-30,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2021-03-05 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",PRA62-30,BE,STNR000028,Variant 296,296,Fluxicon Disco
62270,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2021-05-27 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",62270,7,STNR000028,Variant 296,296,Fluxicon Disco
11562,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2021-06-04 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",11562,2,STNR000028,Variant 296,296,Fluxicon Disco
88383,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2021-06-29 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",88383,BE,STNR000028,Variant 296,296,Fluxicon Disco
42401,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2019-12-10 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42401,4,STNR000032,Variant 300,300,Fluxicon Disco
42490,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2020-01-11 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42490,7,STNR000032,Variant 300,300,Fluxicon Disco
42575,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2020-01-13 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42575,10,STNR000032,Variant 300,300,Fluxicon Disco
42351,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2020-01-17 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42351,12,STNR000032,Variant 300,300,Fluxicon Disco
42452,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2020-01-27 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42452,10,STNR000032,Variant 300,300,Fluxicon Disco
42371,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2020-05-15 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42371,10,STNR000032,Variant 300,300,Fluxicon Disco
42433,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2020-05-25 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42433,10,STNR000032,Variant 300,300,Fluxicon Disco
42543,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2020-06-03 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42543,10,STNR000032,Variant 300,300,Fluxicon Disco
42372,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2020-12-08 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42372,7,STNR000032,Variant 300,300,Fluxicon Disco
42281,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2020-12-18 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42281,10,STNR000032,Variant 300,300,Fluxicon Disco
42879,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2021-01-15 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42879,7,STNR000032,Variant 300,300,Fluxicon Disco
42112,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2021-03-08 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",42112,10,STNR000032,Variant 300,300,Fluxicon Disco
S42-10-1,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2021-06-08 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S42-10-1,12,STNR000032,Variant 300,300,Fluxicon Disco
42582,complete,"Data science og datamangament, ing.bach.",2017-12-13 00:00:00+00:00,"Data science og datamangament, ing.bach.",42582,10,STNR000045,Variant 313,313,Fluxicon Disco
42580,complete,"Data science og datamangament, ing.bach.",2017-12-20 00:00:00+00:00,"Data science og datamangament, ing.bach.",42580,7,STNR000045,Variant 313,313,Fluxicon Disco
1017,complete,"Data science og datamangament, ing.bach.",2018-01-22 00:00:00+00:00,"Data science og datamangament, ing.bach.",1017,4,STNR000045,Variant 313,313,Fluxicon Disco
2633,complete,"Data science og datamangament, ing.bach.",2018-02-16 00:00:00+00:00,"Data science og datamangament, ing.bach.",2633,7,STNR000045,Variant 313,313,Fluxicon Disco
2170,complete,"Data science og datamangament, ing.bach.",2018-06-08 00:00:00+00:00,"Data science og datamangament, ing.bach.",2170,10,STNR000045,Variant 313,313,Fluxicon Disco
42101,complete,"Data science og datamangament, ing.bach.",2018-06-15 00:00:00+00:00,"Data science og datamangament, ing.bach.",42101,12,STNR000045,Variant 313,313,Fluxicon Disco
1005,complete,"Data science og datamangament, ing.bach.",2018-06-22 00:00:00+00:00,"Data science og datamangament, ing.bach.",1005,10,STNR000045,Variant 313,313,Fluxicon Disco
42415,complete,"Data science og datamangament, ing.bach.",2018-06-29 00:00:00+00:00,"Data science og datamangament, ing.bach.",42415,12,STNR000045,Variant 313,313,Fluxicon Disco
1034,complete,"Data science og datamangament, ing.bach.",2019-01-04 00:00:00+00:00,"Data science og datamangament, ing.bach.",1034,10,STNR000045,Variant 313,313,Fluxicon Disco
